Stats of file: src/es.corpus.full.txt

		67058397
r 	t 	g 		43
p 	
	+ 		43
s 	, 	a 		43

	y 	c 		43
g 	v 	a 		43
s 	w 	f 		43
h 	c 	l 		43
r 	z 	t 		43
w 	- 	h 		43
d 	b 	i 		43
i 	z 	r 		43
w 	o 	. 		43
a 	, 	. 		43
s 	, 	p 		43
l 	- 	´ 		43
q 	- 	
		43

	t 	` 		43
z 	y 	m 		42
p 	s 	w 		42

	z 	m 		42
p 	s 	d 		42
< 	
	a 		42
f 	j 	o 		42
w 	c 	s 		42
e 	k 	- 		42
r 	y 	f 		42
y 	f 	r 		42
m 	. 	p 		42
f 	j 	
		42
v 	d 	s 		42
t 	i 	w 		42

	, 	m 		42
f 	e 	- 		42
- 	e 	i 		42
i 	m 	j 		42
x 	e 	q 		42
j 	k 	s 		42

	y 	m 		42
d 	j 	o 		42
e 	b 	p 		42
s 	y 	e 		42
y 	u 	x 		42
z 	t 	, 		42
- 	o 	v 		42
x 	
	z 		42
, 	t 	a 		42
k 	f 	l 		42
b 	` 	e 		42
a 	q 	i 		42
s 	r 	t 		42
z 	u 	ñ 		42
i 	l 	` 		42
i 	c 	p 		42
i 	m 	v 		42
p 	h 	´ 		42
r 	z 	h 		42
x 	l 	v 		42
ç 	a 	l 		42
- 	g 	´ 		42
k 	b 	p 		42
q 	a 	l 		42
l 	u 	h 		42
l 	h 	´ 		42
p 	. 	l 		42
f 	t 	u 		42
l 	x 	v 		42
l 	b 	f 		42
d 	. 	t 		42
d 	h 	, 		42
a 	t 	j 		42
e 	m 	- 		42

	q 	b 		42
b 	- 	p 		42
t 	u 	ñ 		42

	x 	k 		42
u 	s 	f 		42
h 	t 	c 		42
z 	y 	. 		42
c 	. 	o 		42
y 	s 	b 		42
w 	n 	b 		42
g 	f 	a 		42
d 	z 	
		42
c 	. 	h 		42
b 	h 	e 		42
q 	s 	
		42
v 	u 	o 		42
ñ 	o 	a 		41
t 	b 	s 		41
j 	m 	e 		41
n 	f 	s 		41
a 	q 	s 		41
l 	. 	m 		41
o 	. 	i 		41
d 	+ 	
		41
j 	. 	f 		41
w 	b 	c 		41
k 	
	+ 		41
s 	l 	, 		41
c 	h 	p 		41
g 	z 	a 		41
t 	p 	i 		41
w 	e 	x 		41
m 	. 	n 		41
d 	i 	w 		41
j 	u 	w 		41
w 	a 	e 		41
l 	z 	, 		41
w 	s 	w 		41
s 	n 	, 		41
w 	o 	b 		41
e 	a 	y 		41
x 	i 	q 		41
b 	p 	m 		41
m 	l 	u 		41
r 	m 	n 		41
u 	y 	g 		41

	w 	n 		41
q 	
	r 		41
s 	r 	b 		41
d 	h 	´ 		41
c 	- 	b 		41
u 	a 	o 		41
u 	e 	x 		41
i 	o 	´ 		41
s 	z 	´ 		41
c 	x 	
		41
i 	g 	c 		41
f 	o 	p 		41
i 	x 	q 		41
f 	
	+ 		41
c 	. 	t 		41
a 	
	ñ 		41
r 	- 	k 		41
c 	- 	p 		41
s 	h 	g 		41
h 	w 	
		41
y 	. 	n 		41
v 	` 	e 		41
g 	- 	l 		41
p 	d 	o 		41
a 	. 	w 		41
t 	f 	. 		41
l 	s 	l 		41
t 	n 	u 		41
t 	v 	- 		41
q 	
	f 		41
u 	q 	a 		41
x 	b 	
		41
b 	r 	z 		41
g 	n 	` 		41

	` 	o 		41
y 	- 	r 		41
g 	t 	k 		41
r 	c 	z 		41
b 	r 	, 		41

	j 	l 		41
i 	k 	- 		41
j 	n 	e 		41
a 	e 	h 		41
e 	m 	h 		41
- 	i 	, 		41
d 	r 	m 		41
g 	
	´ 		41
h 	o 	x 		41
s 	, 	y 		40
m 	u 	q 		40
e 	x 	s 		40
h 	- 	o 		40
t 	. 	u 		40
o 	- 	q 		40
r 	f 	s 		40
c 	b 	i 		40
x 	b 	u 		40
f 	s 	b 		40
e 	b 	d 		40
n 	y 	k 		40
r 	
	< 		40
d 	. 	i 		40
o 	y 	m 		40
s 	f 	d 		40
g 	s 	w 		40
- 	p 	
		40
o 	b 	- 		40
, 	f 	u 		40
v 	s 	e 		40
m 	- 	d 		40
u 	f 	- 		40
f 	w 	a 		40
t 	j 	
		40
- 	u 	t 		40
g 	. 	u 		40
h 	- 	e 		40
v 	c 	h 		40
t 	r 	, 		40
` 	- 	o 		40
u 	- 	k 		40
l 	n 	b 		40
s 	u 	w 		40
v 	b 	- 		40
g 	s 	d 		40
p 	i 	y 		40
- 	z 	o 		40
n 	
	< 		40
y 	t 	s 		40
j 	t 	
		40
e 	z 	y 		40
a 	f 	- 		40
t 	b 	´ 		40
h 	. 	f 		40
h 	- 	h 		40
d 	p 	r 		40
p 	. 	d 		40

	+ 	s 		40
p 	c 	m 		40
r 	q 	a 		40
f 	s 	k 		40
y 	t 	l 		40
a 	, 	t 		40
i 	k 	v 		40
x 	- 	v 		40
y 	s 	- 		40
y 	i 	l 		40

	ç 	a 		40
n 	g 	v 		40
o 	- 	. 		40
c 	p 	e 		40
i 	d 	j 		40
c 	z 	n 		40
l 	. 	f 		39
y 	r 	y 		39
i 	h 	´ 		39
n 	j 	´ 		39
- 	a 	y 		39
z 	n 	y 		39
s 	z 	i 		39
h 	d 	r 		39
ç 	´ 	o 		39
. 	f 	l 		39
c 	- 	d 		39
r 	- 	y 		39
s 	. 	v 		39

	b 	z 		39
o 	v 	k 		39
h 	b 	y 		39
c 	u 	- 		39
u 	p 	y 		39

	+ 	p 		39
c 	n 	´ 		39
c 	- 	a 		39
y 	k 	a 		39
y 	f 	
		39

	b 	x 		39
c 	k 	c 		39
z 	g 	r 		39
l 	- 	z 		39
c 	r 	c 		39
p 	k 	n 		39
c 	f 	c 		39
b 	n 	a 		39
i 	b 	t 		39
l 	
	` 		39
q 	
	t 		39
h 	f 	. 		39
i 	. 	g 		39
- 	i 	b 		39
v 	a 	´ 		39
c 	. 	r 		39
i 	u 	g 		39
p 	. 	r 		39
ñ 	e 	j 		39
- 	e 	- 		39
t 	
	` 		39
n 	. 	- 		39
j 	k 	a 		39
g 	- 	p 		39
c 	q 	, 		39
t 	. 	- 		39
l 	v 	y 		39
g 	. 	d 		39
f 	p 	l 		39
. 	k 	a 		39
n 	k 	w 		39
d 	g 	u 		39
c 	s 	c 		39
w 	u 	t 		39
f 	- 	b 		39
l 	h 	s 		39
r 	f 	t 		39
f 	- 	s 		39
g 	e 	z 		39
g 	s 	c 		39
n 	u 	h 		39
u 	o 	p 		39
y 	- 	n 		39
t 	n 	´ 		39
f 	s 	a 		39
s 	b 	s 		39
s 	. 	y 		39
j 	s 	k 		39
k 	t 	h 		39
h 	
	x 		39
v 	- 	p 		39
y 	f 	o 		39
h 	- 	r 		39
o 	, 	s 		39
s 	, 	d 		39
l 	j 	
		39
s 	f 	, 		39
f 	v 	
		39
c 	s 	h 		39
s 	v 	o 		39
b 	o 	´ 		39

	+ 	e 		39
x 	o 	g 		39

	s 	` 		39
s 	k 	h 		38
j 	c 	p 		38
x 	- 	h 		38
g 	n 	l 		38

	q 	- 		38
, 	
	< 		38
. 	j 	a 		38
- 	r 	h 		38
v 	u 	n 		38
p 	f 	o 		38
s 	v 	g 		38
o 	t 	j 		38
x 	y 	. 		38
q 	l 	, 		38
w 	o 	s 		38

	v 	j 		38
a 	e 	j 		38
w 	f 	i 		38
- 	i 	c 		38
g 	p 	r 		38
j 	
	u 		38
q 	c 	
		38
n 	w 	r 		38
i 	c 	v 		38
i 	h 	n 		38
g 	p 	i 		38
s 	n 	k 		38
e 	f 	n 		38
d 	x 	e 		38
u 	m 	d 		38
d 	j 	. 		38
j 	i 	h 		38
x 	y 	r 		38
- 	s 	. 		38
r 	t 	k 		38
x 	. 	y 		38
p 	v 	c 		38
h 	x 	
		38
y 	n 	m 		38
b 	i 	x 		38
v 	a 	o 		38
d 	t 	s 		38
a 	w 	d 		38
a 	t 	d 		38
v 	u 	d 		38
d 	e 	q 		38
m 	k 	e 		38
z 	g 	´ 		38
` 	a 	d 		38
c 	a 	w 		38
m 	y 	- 		38
v 	s 	t 		38
j 	m 	
		38
c 	p 	, 		38
i 	a 	q 		38
q 	a 	d 		38
a 	b 	z 		38
q 	v 	i 		38
r 	p 	f 		38
k 	h 	- 		38
n 	e 	ñ 		38
k 	s 	c 		38
z 	- 	v 		38
w 	c 	o 		38
x 	y 	s 		38
- 	m 	c 		38
- 	j 	
		38
y 	s 	u 		38
. 	a 	t 		38
c 	p 	l 		38
v 	a 	x 		38
x 	t 	c 		38
. 	x 	. 		38
m 	t 	, 		38
c 	v 	s 		38
b 	d 	s 		38
t 	s 	r 		38
z 	i 	j 		38
u 	m 	v 		38
. 	y 	a 		38
g 	q 	i 		38
a 	j 	l 		38
t 	. 	w 		38
k 	m 	i 		38
- 	e 	p 		37
f 	h 	
		37
j 	. 	g 		37
w 	o 	z 		37
g 	u 	ñ 		37
r 	m 	- 		37

	f 	g 		37
c 	. 	g 		37
b 	i 	w 		37
l 	p 	- 		37
e 	. 	w 		37
v 	
	x 		37
w 	d 	o 		37
. 	y 	e 		37
m 	u 	x 		37
. 	n 	i 		37
r 	y 	z 		37
y 	l 	s 		37
. 	f 	a 		37

	h 	f 		37
u 	v 	u 		37
c 	u 	k 		37
e 	s 	j 		37
r 	. 	k 		37
k 	c 	o 		37
f 	n 	a 		37
t 	c 	e 		37
w 	d 	i 		37
f 	u 	a 		37
o 	w 	k 		37
t 	y 	u 		37
m 	q 	u 		37
i 	. 	l 		37
d 	s 	v 		37
p 	n 	a 		37
r 	l 	m 		37
x 	h 	t 		37
s 	n 	- 		37
v 	h 	f 		37
j 	
	w 		37
x 	i 	j 		37
m 	h 	
		37
e 	, 	e 		37
w 	t 	c 		37
p 	- 	u 		37
i 	ñ 	u 		37

	a 	+ 		37
s 	b 	c 		37
o 	` 	e 		37
´ 	o 	a 		37
s 	d 	b 		37
e 	. 	- 		37
g 	a 	x 		37
p 	t 	h 		37
m 	p 	g 		37
p 	. 	h 		37
f 	- 	z 		37
h 	i 	x 		37
i 	q 	i 		37
u 	p 	f 		37
j 	b 	
		37
i 	p 	w 		37
< 	
	m 		37
. 	z 	. 		37
f 	u 	´ 		37
c 	- 	h 		37
h 	n 	h 		37
p 	n 	´ 		37
p 	w 	r 		37
b 	s 	k 		37
l 	a 	ç 		37
x 	e 	b 		37
k 	
	´ 		37

	j 	w 		37
i 	m 	g 		37
c 	s 	u 		37
c 	u 	h 		37
c 	e 	z 		37
´ 	o 	q 		37
p 	c 	b 		37
c 	` 	a 		37
y 	g 	
		37
l 	z 	. 		37
z 	t 	l 		37
y 	j 	a 		37
u 	c 	p 		37
e 	t 	g 		37
b 	m 	u 		37
e 	a 	o 		37
o 	a 	z 		37
c 	s 	- 		37
r 	n 	c 		37
v 	n 	. 		37

	q 	s 		37
y 	a 	x 		37
d 	g 	m 		37
o 	x 	v 		37
c 	+ 	, 		36
- 	a 	, 		36
- 	y 	u 		36
o 	c 	d 		36
u 	h 	- 		36
d 	t 	a 		36
, 	s 	a 		36
u 	c 	- 		36
l 	c 	m 		36
t 	v 	c 		36
` 	e 	, 		36
s 	x 	, 		36
g 	m 	- 		36
b 	` 	a 		36
t 	. 	r 		36
m 	- 	b 		36

	m 	z 		36
. 	o 	n 		36
< 	
	e 		36
m 	x 	- 		36
d 	y 	p 		36
v 	t 	o 		36
o 	n 	` 		36
t 	s 	j 		36
. 	u 	c 		36
. 	c 	g 		36
y 	b 	y 		36
c 	r 	- 		36
m 	. 	r 		36
p 	l 	, 		36
a 	o 	a 		36
z 	b 	i 		36
e 	b 	- 		36
q 	
	l 		36
c 	u 	j 		36
h 	
	´ 		36
n 	l 	. 		36
w 	. 	z 		36
v 	c 	i 		36
m 	d 	o 		36

	x 	n 		36
- 	g 	h 		36
g 	k 	
		36
b 	h 	, 		36
u 	h 	m 		36
r 	d 	p 		36
h 	r 	l 		36
b 	c 	e 		36
z 	h 	d 		36
m 	p 	m 		36
p 	f 	u 		36
p 	b 	r 		36
m 	g 	- 		36
q 	
	i 		36

	n 	+ 		36
h 	z 	e 		36
w 	i 	y 		36
j 	e 	j 		36
. 	- 	h 		36
. 	d 	c 		36
ñ 	e 	i 		36
e 	w 	y 		36
o 	h 	c 		36
c 	n 	r 		36
a 	, 	d 		36
c 	- 	l 		36
o 	v 	d 		36
q 	l 	. 		36
i 	- 	´ 		36
u 	y 	n 		36
b 	- 	b 		36
p 	. 	s 		35
q 	a 	z 		35
k 	s 	´ 		35
. 	d 	r 		35
t 	- 	q 		35
l 	k 	´ 		35
c 	d 	r 		35
s 	r 	, 		35
g 	. 	e 		35
u 	k 	´ 		35
l 	k 	- 		35
j 	s 	e 		35
l 	b 	, 		35
t 	v 	r 		35
o 	h 	d 		35

	g 	z 		35

	+ 	a 		35
t 	p 	l 		35
n 	k 	´ 		35
c 	. 	k 		35
v 	u 	k 		35
q 	
	b 		35
b 	v 	r 		35
k 	l 	m 		35
w 	n 	y 		35
i 	. 	h 		35
l 	u 	ç 		35
j 	k 	o 		35
u 	- 	a 		35
d 	y 	r 		35
d 	j 	, 		35
u 	a 	w 		35
- 	e 	. 		35
. 	z 	i 		35
x 	o 	e 		35
u 	d 	v 		35
s 	o 	´ 		35
f 	b 	c 		35
r 	i 	w 		35
u 	v 	, 		35
f 	r 	, 		35
i 	g 	z 		35
x 	p 	´ 		35
h 	a 	´ 		35
k 	m 	t 		35
b 	r 	- 		35
c 	h 	v 		35
g 	- 	z 		35
p 	g 	r 		35
b 	y 	w 		35
o 	q 	
		35
n 	k 	v 		35

	y 	f 		35
n 	p 	y 		35
c 	t 	c 		35
d 	u 	y 		35
p 	w 	a 		35
p 	s 	g 		35
f 	i 	y 		35
- 	u 	l 		35
, 	v 	i 		35
r 	ç 	u 		35
. 	v 	
		35
k 	e 	z 		35
j 	d 	u 		35
b 	f 	u 		35

	, 	- 		35
< 	
	d 		35
y 	a 	f 		35
a 	u 	ñ 		34

	v 	k 		34
, 	t 	e 		34
b 	n 	o 		34
b 	k 	a 		34
w 	a 	x 		34
p 	d 	. 		34
s 	` 	a 		34
z 	t 	u 		34
u 	m 	h 		34
u 	- 	f 		34
l 	m 	y 		34
l 	y 	k 		34
o 	f 	y 		34
i 	+ 	d 		34

	ñ 	o 		34
h 	t 	b 		34
o 	v 	c 		34
h 	s 	b 		34
t 	x 	, 		34
g 	t 	p 		34

	g 	x 		34
a 	v 	g 		34
i 	j 	l 		34
g 	. 	l 		34
k 	- 	m 		34
n 	- 	, 		34
b 	l 	j 		34

	. 	w 		34
. 	a 	e 		34
t 	s 	z 		34
z 	r 	o 		34
u 	i 	y 		34
+ 	
	u 		34
b 	d 	- 		34
n 	h 	k 		34
p 	r 	c 		34
t 	y 	x 		34
b 	y 	g 		34
y 	f 	l 		34
- 	w 	´ 		34
p 	- 	s 		34
g 	k 	e 		34
a 	o 	g 		34
u 	y 	l 		34
p 	o 	` 		34
- 	d 	- 		34
w 	y 	d 		34
. 	o 	t 		34

	q 	c 		34
u 	k 	- 		34
b 	t 	o 		34
b 	- 	d 		34
f 	y 	o 		34
c 	. 	w 		34
a 	z 	v 		34
l 	r 	y 		34
r 	g 	t 		34
k 	- 	c 		34
, 	m 	i 		34
n 	. 	j 		34
d 	h 	c 		34
ç 	
	d 		34
. 	p 	i 		34
l 	u 	w 		34
n 	p 	g 		34
f 	e 	k 		34
e 	p 	n 		34
f 	b 	a 		34
m 	c 	q 		34
n 	c 	z 		34
v 	y 	c 		34
o 	t 	g 		34
k 	r 	z 		34
n 	j 	, 		34
i 	h 	, 		34
y 	b 	
		34
t 	y 	g 		34
x 	t 	h 		34

	g 	k 		34
s 	v 	t 		34
w 	´ 	e 		34
a 	l 	+ 		34
g 	m 	, 		34
n 	a 	+ 		34
c 	t 	- 		34
e 	w 	f 		34
p 	n 	u 		34
k 	i 	u 		34
z 	- 	s 		34
. 	e 	t 		34
k 	y 	p 		34
i 	m 	k 		34
f 	g 	h 		34
p 	. 	i 		34
z 	s 	a 		34
t 	. 	y 		34
y 	z 	i 		34
o 	, 	. 		34
, 	
	ñ 		34
a 	k 	n 		34
y 	l 	. 		34
u 	z 	q 		34
b 	w 	v 		34
- 	n 	´ 		33
t 	r 	n 		33
t 	c 	u 		33
- 	s 	k 		33
o 	g 	c 		33
l 	m 	b 		33
z 	t 	´ 		33
w 	k 	, 		33
u 	m 	k 		33
f 	g 	
		33
i 	k 	m 		33
i 	f 	n 		33
m 	v 	a 		33
o 	m 	h 		33
t 	v 	s 		33
j 	. 	d 		33
p 	m 	o 		33
e 	b 	k 		33
l 	j 	o 		33
o 	a 	- 		33
k 	. 	o 		33

	+ 	- 		33
r 	
	` 		33
b 	- 	a 		33
b 	p 	a 		33
p 	b 	a 		33
v 	s 	, 		33
l 	+ 	
		33
r 	z 	. 		33
g 	v 	i 		33
k 	- 	i 		33
< 	
	. 		33
n 	q 	
		33
h 	s 	u 		33
s 	u 	q 		33
s 	t 	j 		33
- 	k 	n 		33
ñ 	u 	b 		33
s 	k 	s 		33
w 	i 	b 		33
c 	i 	h 		33
i 	t 	j 		33
n 	b 	´ 		33
h 	. 	e 		33
z 	c 	´ 		33
x 	. 	, 		33
s 	l 	n 		33
f 	s 	e 		33
w 	t 	e 		33

	y 	h 		33
p 	f 	s 		33
z 	a 	q 		33
- 	o 	. 		33
t 	y 	d 		33
q 	
	h 		33
- 	` 	a 		33
i 	ç 	o 		33
b 	- 	r 		33
h 	s 	l 		33
` 	a 	- 		33
s 	v 	. 		33
c 	r 	, 		33
x 	e 	g 		33
m 	. 	g 		33
c 	m 	- 		33
- 	k 	y 		33
l 	. 	j 		33
x 	u 	d 		33
a 	m 	j 		33
z 	d 	o 		33
t 	r 	z 		33
r 	x 	a 		33
n 	q 	i 		33
b 	m 	t 		33
y 	t 	, 		33
c 	- 	f 		33
y 	s 	´ 		33
y 	. 	m 		33

	+ 	d 		33
u 	t 	v 		33
g 	l 	, 		33
c 	v 	i 		33
a 	m 	x 		33
v 	d 	i 		33

	, 	u 		33
- 	c 	- 		33
i 	d 	f 		33
t 	g 	i 		33
z 	i 	` 		32
g 	. 	m 		32
r 	z 	l 		32
u 	d 	p 		32
y 	j 	
		32
b 	s 	´ 		32
y 	l 	w 		32
c 	t 	b 		32
q 	u 	b 		32
c 	h 	` 		32
. 	s 	v 		32
o 	i 	w 		32
f 	y 	n 		32
g 	e 	x 		32
l 	v 	d 		32
p 	t 	m 		32
- 	d 	. 		32

	v 	w 		32
x 	r 	
		32
c 	n 	s 		32
f 	x 	, 		32
w 	o 	p 		32
i 	j 	d 		32
h 	t 	f 		32
i 	- 	y 		32
f 	c 	w 		32
m 	- 	l 		32
y 	z 	o 		32
- 	p 	- 		32
f 	l 	n 		32
u 	z 	t 		32
v 	x 	
		32
x 	s 	i 		32
p 	- 	d 		32
c 	z 	w 		32
z 	t 	i 		32
b 	z 	
		32
a 	j 	t 		32
b 	c 	- 		32
ñ 	u 	ñ 		32
o 	t 	x 		32
p 	u 	- 		32
k 	t 	, 		32
u 	. 	r 		32
f 	. 	s 		32
ñ 	i 	m 		32
x 	f 	a 		32
z 	w 	
		32
g 	- 	d 		32
u 	t 	d 		32
a 	k 	v 		32
< 	
	g 		32
d 	g 	k 		32
c 	s 	d 		32
´ 	e 	k 		32
p 	i 	h 		32
s 	q 	. 		32
h 	y 	k 		32
e 	d 	k 		32
, 	a 	u 		32
o 	j 	t 		32
u 	y 	f 		32
k 	- 	u 		32
i 	x 	b 		32
u 	k 	l 		32
k 	v 	e 		32
j 	. 	h 		32
o 	d 	t 		32
z 	r 	e 		32

	c 	` 		32

	z 	f 		32
u 	
	+ 		32
m 	d 	c 		31
m 	n 	t 		31
o 	g 	b 		31
f 	. 	d 		31
g 	s 	g 		31
t 	y 	b 		31
h 	q 	u 		31
e 	d 	j 		31
o 	i 	´ 		31

	q 	f 		31
o 	p 	j 		31
j 	i 	o 		31
h 	. 	h 		31
q 	w 	e 		31
b 	w 	i 		31
b 	m 	s 		31
y 	p 	l 		31

	d 	` 		31

	+ 	m 		31
j 	u 	f 		31
c 	s 	m 		31
p 	- 	a 		31
i 	u 	- 		31
s 	r 	l 		31
p 	y 	a 		31
k 	. 	h 		31
d 	s 	d 		31
s 	p 	v 		31
< 	
	i 		31
d 	p 	i 		31
o 	v 	r 		31
j 	u 	h 		31
p 	t 	v 		31
c 	r 	t 		31
o 	p 	` 		31
f 	d 	k 		31
i 	. 	r 		31
n 	k 	g 		31
k 	f 	e 		31
k 	- 	b 		31
k 	h 	n 		31
l 	b 	. 		31
k 	y 	- 		31
p 	n 	p 		31
+ 	
	w 		31
p 	s 	l 		31

	+ 	b 		31
k 	- 	h 		31
p 	` 	a 		31
u 	c 	m 		31
- 	s 	l 		31
w 	s 	i 		31
. 	t 	x 		31
y 	h 	u 		31
k 	- 	k 		31
r 	w 	y 		31
. 	e 	r 		31
u 	. 	n 		31
v 	- 	x 		31
g 	- 	k 		31
l 	. 	r 		31
m 	t 	p 		31
n 	z 	y 		31
o 	h 	j 		31
t 	d 	m 		31
, 	c 	u 		31
- 	u 	m 		31
h 	s 	v 		31
o 	. 	w 		31
- 	p 	f 		31
b 	d 	y 		31
. 	h 	
		31
j 	e 	- 		31
i 	h 	l 		31
n 	y 	p 		31
e 	v 	c 		31
h 	- 	d 		31
r 	n 	f 		31
, 	l 	e 		31

	, 	q 		31
o 	v 	t 		31
k 	x 	
		31
m 	v 	r 		31
, 	d 	i 		31
y 	r 	g 		31
h 	s 	m 		31
o 	t 	p 		31
f 	r 	- 		31
c 	m 	l 		31
n 	t 	k 		31
n 	f 	c 		31
m 	u 	b 		31
p 	r 	, 		31
ç 	a 	. 		31
g 	c 	. 		31
q 	´ 	u 		31
u 	m 	q 		31
m 	. 	t 		31
p 	h 	- 		31
p 	s 	r 		31
m 	. 	l 		31
f 	o 	f 		31
- 	a 	k 		31
r 	u 	w 		31
w 	l 	o 		31
j 	b 	l 		31
t 	b 	, 		31
h 	c 	p 		30
- 	o 	x 		30
f 	p 	s 		30
o 	s 	j 		30
t 	g 	v 		30
, 	l 	i 		30
b 	. 	h 		30
ñ 	i 	q 		30
n 	y 	´ 		30
y 	x 	i 		30
, 	n 	o 		30
h 	u 	- 		30
y 	o 	y 		30
p 	- 	p 		30
h 	y 	- 		30
- 	u 	b 		30
i 	v 	x 		30
e 	- 	q 		30
x 	k 	
		30
e 	w 	- 		30
q 	f 	
		30
w 	o 	e 		30
p 	d 	s 		30
f 	p 	g 		30
b 	l 	v 		30
k 	- 	e 		30
h 	p 	b 		30

	ñ 	e 		30
j 	b 	a 		30
g 	. 	f 		30
- 	t 	l 		30

	w 	- 		30
h 	. 	s 		30
w 	u 	, 		30

	l 	` 		30
o 	, 	d 		30
i 	b 	h 		30
e 	y 	j 		30
w 	u 	h 		30
s 	c 	m 		30
c 	d 	k 		30
, 	l 	u 		30
z 	- 	h 		30
i 	. 	d 		30
a 	q 	l 		30
h 	. 	j 		30
d 	w 	r 		30
n 	s 	z 		30
< 	
	s 		30
l 	g 	. 		30
m 	t 	i 		30
ç 	o 	s 		30
f 	. 	o 		30
z 	k 	u 		30
o 	c 	z 		30
c 	z 	i 		30
t 	r 	` 		30
f 	k 	i 		30
z 	y 	- 		30
q 	
	o 		30
r 	v 	, 		30
g 	y 	g 		30
- 	c 	. 		30
s 	q 	
		30
b 	z 	i 		30
i 	u 	a 		30
c 	r 	m 		30
c 	i 	k 		30
x 	a 	u 		30
p 	r 	- 		30
b 	y 	z 		30
a 	i 	´ 		30
m 	u 	o 		30
g 	. 	s 		30
b 	g 	l 		30
h 	s 	- 		30
b 	s 	h 		30
e 	h 	f 		30
d 	. 	- 		30
- 	a 	. 		30
c 	b 	m 		30
v 	e 	w 		30
q 	o 	s 		30
d 	v 	s 		30
w 	k 	. 		30
y 	o 	v 		30
u 	- 	w 		30
r 	p 	- 		30
t 	f 	t 		30
z 	i 	- 		30
h 	r 	- 		30
y 	k 	h 		30
p 	k 	e 		30
a 	c 	v 		29
w 	n 	a 		29
b 	c 	d 		29
o 	z 	t 		29
c 	b 	n 		29

	p 	z 		29
d 	r 	z 		29
k 	- 	g 		29
a 	h 	k 		29
a 	n 	` 		29
x 	y 	c 		29
x 	- 	i 		29
f 	c 	s 		29
x 	h 	e 		29
q 	i 	y 		29
r 	j 	i 		29
m 	w 	i 		29
, 	p 	u 		29
x 	a 	i 		29
b 	z 	a 		29
k 	g 	o 		29
´ 	u 	v 		29
o 	x 	u 		29
q 	
	q 		29
o 	u 	´ 		29
g 	t 	- 		29
´ 	o 	y 		29

	. 	k 		29
g 	i 	h 		29
a 	f 	h 		29
e 	v 	k 		29
j 	y 	o 		29
c 	p 	r 		29
d 	x 	, 		29
. 	a 	f 		29
f 	u 	h 		29
e 	b 	h 		29
v 	t 	s 		29
. 	g 	i 		29
l 	s 	m 		29
` 	s 	
		29
k 	c 	s 		29
c 	t 	p 		29
r 	d 	g 		29
w 	n 	- 		29
c 	g 	l 		29
ñ 	e 	, 		29
n 	z 	- 		29
a 	, 	b 		29
u 	d 	c 		29
t 	y 	w 		29
p 	c 	u 		29
t 	. 	l 		29
w 	s 	- 		29
e 	f 	c 		29
k 	p 	
		29
g 	p 	, 		29
x 	g 	
		29
i 	g 	w 		29
p 	d 	v 		29
j 	l 	i 		29
- 	y 	v 		29
m 	h 	i 		29
, 	c 	h 		29
n 	, 	e 		29
z 	e 	- 		29
b 	r 	t 		29
p 	w 	o 		29
t 	a 	ç 		29
v 	l 	
		29
k 	s 	v 		29
b 	c 	i 		29
k 	n 	´ 		29
r 	. 	v 		29
j 	i 	q 		29
v 	. 	o 		29
ç 	a 	o 		29
r 	v 	n 		29
p 	y 	d 		28
x 	p 	- 		28

	h 	x 		28
d 	k 	v 		28
q 	b 	a 		28
h 	g 	
		28
m 	- 	m 		28
p 	r 	p 		28
r 	n 	p 		28
e 	r 	x 		28
b 	- 	e 		28
g 	- 	w 		28
r 	n 	g 		28
o 	i 	- 		28
g 	p 	. 		28

	q 	v 		28
t 	f 	, 		28
g 	z 	
		28
n 	` 	o 		28
e 	m 	g 		28
x 	y 	g 		28
, 	d 	a 		28
t 	- 	u 		28
t 	- 	w 		28
t 	d 	l 		28
r 	k 	f 		28
f 	. 	e 		28
v 	h 	a 		28
p 	y 	x 		28
r 	t 	` 		28
t 	z 	p 		28
. 	i 	m 		28
s 	d 	p 		28

	+ 	n 		28
d 	f 	s 		28
s 	+ 	
		28
- 	m 	y 		28
d 	p 	h 		28
b 	y 	d 		28
v 	o 	b 		28
a 	b 	k 		28
r 	m 	t 		28
i 	p 	f 		28
e 	f 	j 		28
m 	- 	r 		28
u 	l 	j 		28
y 	m 	r 		28
d 	z 	u 		28
u 	c 	v 		28
k 	+ 	
		28
m 	g 	o 		28
g 	y 	- 		28
f 	. 	n 		28
k 	. 	k 		28
m 	g 	s 		28
h 	j 	e 		28
e 	d 	z 		28
i 	c 	f 		28
o 	y 	f 		28
. 	- 	p 		28
d 	m 	c 		28
x 	n 	
		28
j 	t 	a 		28
m 	l 	b 		28
x 	p 	, 		28
g 	h 	d 		28
. 	k 	r 		28
z 	e 	h 		28
h 	` 	a 		28
, 	s 	o 		28
p 	- 	f 		28
- 	z 	i 		28
u 	p 	g 		28
m 	n 	, 		28
r 	d 	j 		28
r 	c 	` 		28
e 	w 	k 		28
h 	. 	b 		28
k 	b 	, 		28
m 	z 	
		28
k 	r 	, 		28
n 	f 	, 		28
d 	y 	b 		28
- 	p 	y 		28
d 	r 	s 		28
m 	c 	- 		28
u 	r 	` 		28
n 	. 	b 		28
r 	g 	w 		28
c 	k 	v 		28
i 	q 	a 		28
l 	d 	k 		28
v 	e 	f 		28
