XXX Cal normalitzar
Stats of file: src/ca.corpus.full.txt

		27510344
l 	i 	l 		1058
b 	´ 	o 		1058
o 	t 	´ 		1057
l 	e 	l 		1057
i 	y 	a 		1056
f 	u 	r 		1055
m 	n 	i 		1054

	v 	. 		1054
a 	k 	h 		1054
f 	` 	e 		1053
p 	h 	e 		1052
h 	e 	c 		1050
o 	i 	
		1050
r 	u 	r 		1050
r 	
	k 		1049
u 	t 	. 		1049

	c 	y 		1047
r 	o 	h 		1046

	m 	c 		1046
u 	h 	a 		1046
i 	r 	t 		1045
e 	o 	j 		1044
a 	x 	
		1044
b 	e 	c 		1043
d 	u 	b 		1043
o 	y 	a 		1043
a 	s 	m 		1041
l 	h 	o 		1041
r 	o 	q 		1040
y 	
	r 		1040
i 	l 	u 		1038

	x 	e 		1037
h 	a 	d 		1037
l 	u 	x 		1034
c 	
	g 		1034
b 	a 	, 		1034
a 	h 	i 		1032
n 	ç 	
		1031
l 	´ 	u 		1031
b 	´ 	u 		1031
m 	
	g 		1030
r 	e 	y 		1030
u 	
	, 		1029
c 	o 	v 		1029
e 	s 	l 		1028
c 	u 	c 		1027
` 	a 	d 		1026
. 	
	z 		1026
d 	o 	w 		1025
n 	s 	m 		1024
l 	e 	p 		1023
i 	
	x 		1022
u 	e 	u 		1021
r 	f 	i 		1020
k 	o 	n 		1019
e 	b 	l 		1019
p 	u 	i 		1018
n 	e 	p 		1017
s 	i 	z 		1016
n 	d 	s 		1016
x 	
	m 		1015
r 	u 	l 		1015
u 	v 	e 		1014
i 	o 	p 		1014
g 	o 	d 		1014

	o 	v 		1010
- 	c 	o 		1010
r 	a 	k 		1008
o 	a 	d 		1008

	j 	i 		1005
u 	g 	h 		1004
f 	t 	. 		1004
- 	n 	e 		1004
i 	e 	m 		1003
l 	a 	h 		1003
e 	t 	u 		1003
u 	
	. 		1003
d 	e 	. 		1001
s 	u 	e 		1000
t 	a 	x 		1000
c 	u 	b 		999
x 	i 	d 		999
x 	p 	u 		998
e 	u 	c 		996
k 	i 	s 		995
y 	a 	m 		995
m 	
	´ 		994
r 	c 	s 		993
a 	j 	e 		992
b 	` 	o 		991
i 	s 	r 		991
t 	a 	q 		990
r 	u 	d 		989
h 	
	d 		989
u 	t 	r 		988
l 	d 	i 		986
n 	h 	a 		985
- 	l 	e 		984
r 	o 	y 		983
y 	` 	a 		982
e 	o 	c 		982
d 	q 	u 		982
s 	i 	` 		979
a 	p 	h 		978

	k 	r 		978
g 	o 	c 		978
c 	e 	t 		978
y 	
	h 		978
n 	u 	
		977

	t 	x 		976
n 	i 	b 		976
r 	i 	z 		976
e 	m 	u 		975
p 	u 	j 		975
o 	u 	e 		973
e 	i 	l 		972
n 	g 	h 		972
b 	e 	i 		971

	s 	l 		971
u 	d 	. 		971
i 	f 	` 		971
i 	r 	s 		969
e 	z 	, 		969
b 	a 	y 		969
r 	d 	´ 		968
c 	
	´ 		968
e 	` 	a 		968
y 	
	b 		967
o 	n 	r 		967
i 	u 	c 		966
l 	o 	d 		966
a 	d 	j 		965
d 	r 	´ 		965
g 	
	, 		965
o 	c 	` 		965
o 	f 	r 		964
o 	h 	i 		964
o 	e 	
		962
` 	a 	v 		961
u 	i 	v 		961
i 	t 	´ 		961
u 	a 	i 		960
d 	s 	, 		960
z 	` 	a 		959
- 	
	r 		959
r 	o 	w 		959
a 	r 	v 		958
d 	i 	. 		957
o 	j 	a 		955

	h 	
		955
u 	m 	` 		954

	p 	
		954
s 	i 	, 		954
w 	a 	s 		953
c 	i 	, 		952
, 	
	` 		951
e 	m 	n 		951
r 	e 	- 		950
h 	u 	n 		948
s 	e 	b 		948
r 	n 	. 		946
l 	o 	i 		946
k 	e 	l 		946
u 	a 	s 		945
i 	m 	, 		945
o 	s 	` 		944
x 	i 	a 		943
` 	o 	b 		942
n 	g 	t 		942
h 	i 	a 		942
u 	r 	d 		942
c 	e 	a 		941
u 	m 	p 		939
b 	y 	
		939
e 	s 	b 		938
f 	i 	d 		938
a 	´ 	o 		938
d 	a 	i 		937
f 	
	c 		935
y 	
	- 		934

	a 	z 		934
o 	a 	l 		933
r 	e 	j 		932
o 	u 	g 		932
s 	b 	a 		930
l 	i 	. 		928

	y 	e 		928
h 	y 	s 		928
g 	
	o 		927
v 	o 	
		927
r 	u 	b 		926
o 	i 	r 		925
o 	s 	f 		924
a 	n 	x 		923
u 	s 	h 		923
m 	u 	h 		923
l 	g 	i 		923
b 	u 	d 		922
d 	a 	u 		921
n 	y 	` 		921

	u 	b 		920

	c 	d 		920
e 	i 	, 		918
n 	e 	f 		917
a 	g 	` 		916
o 	a 	
		914

	r 	h 		913
a 	c 	` 		913
l 	c 	u 		912
o 	p 	. 		911
ç 	a 	l 		910
g 	o 	, 		910
z 	o 	
		910
i 	f 	t 		909
p 	o 	
		909
w 	a 	y 		909
g 	
	- 		909
g 	
	. 		908
o 	i 	x 		908
e 	t 	n 		907
g 	n 	` 		907
l 	m 	i 		906
o 	f 	a 		906
c 	n 	
		906
t 	y 	l 		905
m 	s 	. 		905
t 	i 	, 		904
d 	
	g 		902
o 	t 	x 		901
a 	d 	q 		901
t 	e 	b 		901
e 	f 	l 		901
l 	a 	f 		900
w 	e 	s 		899
a 	z 	o 		897
x 	a 	t 		897
u 	c 	n 		894
r 	a 	z 		894
t 	- 	
		893
l 	a 	p 		892
i 	c 	´ 		891
b 	t 	i 		891
e 	i 	c 		890
. 	e 	. 		890
u 	v 	i 		890
h 	e 	t 		890
o 	l 	c 		889

	v 	` 		889
g 	a 	f 		889
h 	
	e 		888
c 	u 	d 		887
a 	f 	
		886
o 	u 	i 		885
, 	
	z 		884
e 	o 	p 		884
n 	a 	z 		883
a 	h 	m 		883
j 	a 	, 		882
t 	o 	i 		880

	o 	x 		880
k 	
	d 		878
u 	f 	i 		877
b 	´ 	i 		877
j 	o 	n 		877
o 	
	k 		877
r 	c 	´ 		876
b 	o 	i 		875
u 	c 	k 		875
l 	a 	k 		874
m 	s 	t 		873
l 	u 	d 		873
a 	u 	. 		872
o 	´ 	i 		870
r 	d 	` 		870
o 	t 	r 		870
z 	i 	n 		866
p 	s 	e 		866
g 	
	t 		865
k 	u 	r 		864
x 	i 	u 		862
e 	i 	m 		860
k 	a 	t 		860
p 	
	t 		860
d 	
	n 		859
c 	d 	
		859
c 	´ 	u 		858
c 	
	h 		858
p 	
	l 		858
m 	a 	y 		857
t 	s 	u 		857

	a 	h 		856
s 	b 	o 		856
b 	i 	g 		855
e 	d 	s 		854
u 	i 	m 		854

	y 	u 		854
b 	e 	m 		853
n 	a 	e 		852
l 	m 	
		850
a 	g 	
		850
w 	n 	
		850
a 	i 	m 		849
x 	` 	a 		848
o 	i 	g 		848
u 	e 	b 		848
n 	j 	o 		846
b 	d 	´ 		845
k 	s 	
		844
d 	o 	u 		844
d 	
	- 		844
a 	y 	e 		843
a 	b 	. 		843
z 	e 	. 		842
h 	a 	w 		842
i 	k 	o 		840
x 	
	q 		840
e 	. 	s 		839
m 	a 	x 		839
l 	d 	r 		839
s 	´ 	u 		839
o 	b 	u 		838
o 	p 	r 		838
t 	o 	b 		838
i 	s 	u 		838
b 	o 	
		837
o 	g 	n 		836
n 	b 	a 		836
g 	t 	o 		836
a 	i 	, 		836
a 	y 	s 		835
h 	y 	l 		835
o 	u 	, 		835
r 	l 	
		835
a 	e 	s 		834
o 	l 	y 		833
l 	- 	d 		833
` 	a 	q 		830
i 	e 	, 		829
d 	u 	t 		829
` 	o 	x 		829
g 	u 	` 		828
a 	m 	. 		828
e 	y 	e 		828
a 	u 	c 		827
o 	f 	o 		826
b 	
	, 		825
m 	a 	p 		825
p 	u 	g 		825
l 	a 	- 		824
s 	o 	d 		823
h 	m 	a 		823
l 	d 	o 		822
n 	a 	b 		821
x 	p 	a 		818
d 	u 	n 		817
i 	f 	r 		817
o 	b 	o 		817
t 	
	w 		816

	t 	v 		816
x 	
	n 		815

	z 	i 		814
s 	l 	o 		814
s 	
	y 		814
h 	
	s 		813
e 	l 	b 		813
e 	n 	h 		812
b 	
	h 		811
r 	k 	e 		810
h 	i 	g 		810
d 	a 	y 		809
- 	h 	o 		809
m 	s 	, 		809
i 	m 	f 		809
r 	n 	` 		808
k 	o 	
		808
p 	
	f 		807

	p 	t 		807
o 	t 	m 		807
u 	p 	r 		806
u 	e 	v 		806
s 	c 	, 		805
r 	i 	k 		804
i 	f 	´ 		803
e 	c 	, 		802
l 	a 	w 		802
v 	e 	c 		802
a 	n 	- 		800

	a 	k 		797
t 	
	k 		797
o 	l 	k 		796
x 	e 	
		796
u 	g 	o 		795
r 	n 	´ 		793

	k 	. 		792
p 	l 	` 		791
g 	u 	m 		791
a 	g 	l 		790
a 	x 	o 		789
x 	a 	m 		789
e 	a 	g 		789

	h 	t 		789
f 	
	i 		788
e 	g 	` 		786
l 	a 	e 		786
u 	m 	o 		785
a 	h 	o 		785
r 	y 	, 		784
x 	i 	p 		784

	t 	s 		783
c 	o 	. 		783
l 	u 	g 		782
b 	u 	´ 		782
d 	o 	v 		781
x 	a 	c 		781
h 	i 	f 		781
m 	a 	z 		781
s 	b 	u 		780
. 	f 	. 		780
h 	o 	p 		780
o 	g 	l 		779
b 	o 	a 		779
t 	u 	
		779
n 	a 	k 		778
e 	m 	, 		777
- 	
	g 		777
o 	f 	t 		777
c 	i 	. 		776
g 	e 	g 		776
o 	g 	
		776
k 	a 	s 		775
e 	i 	. 		775
x 	c 	l 		774
n 	i 	k 		774
t 	h 	, 		773
n 	ç 	` 		773
o 	w 	s 		772
, 	
	y 		772

	s 	w 		772
k 	o 	r 		770
b 	d 	i 		770
t 	v 	
		769
j 	o 	u 		768
v 	e 	h 		768
´ 	a 	l 		767
e 	p 	s 		764
g 	
	v 		763
d 	e 	z 		763
x 	u 	a 		762
o 	p 	l 		762
p 	
	. 		762
i 	o 	. 		761
n 	c 	. 		761
o 	v 	` 		760
t 	a 	k 		760
x 	a 	. 		760
r 	g 	. 		760
´ 	u 	p 		760
l 	i 	´ 		759
t 	a 	- 		759
e 	k 	
		759
m 	e 	a 		759

	x 	. 		758
x 	o 	n 		758
i 	l 	y 		758
e 	o 	d 		758
´ 	u 	t 		758
y 	
	w 		757
i 	n 	h 		756
r 	l 	´ 		755
k 	
	e 		755
a 	g 	m 		755
p 	h 	
		755
r 	b 	` 		754
e 	a 	m 		754
i 	l 	t 		754
e 	c 	` 		753

	c 	s 		753
r 	b 	u 		752
a 	u 	x 		752
i 	e 	g 		752
p 	
	q 		750

	z 	u 		750
c 	k 	, 		750
o 	y 	
		749
r 	o 	k 		749
o 	l 	m 		749
i 	t 	m 		749

	g 	h 		748

	k 	l 		748
g 	e 	m 		748
b 	i 	d 		747
e 	h 	r 		744
e 	x 	u 		744
a 	d 	, 		743
l 	- 	m 		743
x 	
	v 		743
- 	r 	o 		743
y 	
	g 		743
w 	o 	d 		741
k 	a 	m 		740
t 	y 	, 		740
a 	z 	
		740
a 	o 	n 		739
i 	
	w 		739
n 	c 	, 		738
l 	o 	w 		738
r 	c 	l 		737
y 	l 	o 		737
v 	
	i 		736
p 	ç 	a 		735
t 	e 	p 		734

	i 	e 		734
i 	k 	e 		733
l 	t 	` 		732

	l 	s 		732
v 	
	a 		731
v 	a 	g 		730
z 	
	i 		730
k 	i 	r 		730

	e 	b 		730
b 	
	j 		729
m 	
	j 		729
h 	a 	h 		728
a 	i 	c 		727
r 	u 	
		727
l 	s 	i 		727
- 	b 	a 		727
u 	b 	m 		726
l 	o 	. 		726
- 	a 	l 		725
t 	o 	. 		725
f 	a 	u 		723
- 	d 	e 		722
s 	a 	f 		722
i 	b 	
		721
i 	s 	` 		721
e 	t 	z 		721
x 	
	, 		721
a 	t 	x 		720
e 	ç 	a 		718
n 	u 	l 		718
y 	l 	a 		718
r 	t 	r 		717
a 	k 	o 		717
u 	p 	i 		716
i 	a 	- 		716
s 	o 	e 		716
i 	d 	g 		716
g 	
	b 		716
i 	g 	` 		715
o 	s 	h 		715
u 	e 	o 		715
h 	r 	a 		713
s 	i 	q 		713

	g 	´ 		713
s 	l 	` 		712
a 	e 	n 		711
h 	
	, 		711
c 	
	- 		711
x 	
	r 		711
p 	´ 	e 		711
a 	y 	o 		711
v 	
	- 		710
l 	- 	a 		710
r 	- 	n 		710
u 	e 	. 		710
p 	
	r 		709
o 	z 	a 		709
´ 	i 	v 		709
o 	v 	
		709
a 	l 	k 		708
i 	b 	o 		707
´ 	i 	e 		706
c 	o 	e 		706
d 	
	w 		705
a 	k 	u 		705
n 	
	x 		705
e 	r 	k 		704

	k 	
		704
b 	a 	. 		704
o 	s 	u 		704
t 	z 	` 		703
h 	o 	w 		702
f 	
	. 		702
i 	f 	u 		702
i 	b 	´ 		702

	i 	x 		701
t 	p 	. 		700
e 	c 	. 		698
m 	a 	k 		698
t 	l 	` 		697
i 	o 	v 		697
n 	b 	u 		696
u 	c 	o 		696
i 	o 	c 		696
g 	
	m 		696
i 	
	` 		695
p 	a 	ç 		695
u 	l 	p 		695
o 	k 	
		693
i 	g 	. 		693
e 	
	` 		692

	t 	w 		692
w 	e 	i 		691
i 	l 	b 		691
- 	s 	u 		691
y 	o 	s 		690
u 	i 	c 		690
u 	e 	z 		690
u 	r 	. 		689
r 	p 	i 		688
s 	u 	
		688
k 	y 	
		687
o 	s 	m 		686
v 	o 	i 		686
c 	a 	ç 		686
o 	k 	e 		685
` 	o 	q 		685
h 	
	t 		685
h 	
	c 		684
. 	c 	. 		684
k 	e 	s 		684
s 	l 	e 		684

	g 	
		684
w 	o 	l 		683
h 	u 	g 		683
i 	g 	s 		682
w 	a 	
		681
h 	t 	p 		680
r 	a 	q 		680
z 	a 	v 		680
´ 	e 	m 		680
d 	o 	. 		679
z 	e 	m 		679
a 	i 	. 		678
x 	
	f 		677
f 	a 	i 		676
p 	a 	ñ 		675
a 	p 	ç 		675
f 	
	e 		675
l 	s 	t 		675
b 	l 	u 		674
x 	
	. 		674
k 	e 	t 		674
n 	b 	e 		673
r 	i 	´ 		673
n 	l 	` 		673
a 	z 	e 		673
s 	k 	y 		671
n 	d 	. 		671
i 	g 	l 		670
a 	s 	k 		670
a 	f 	l 		669
- 	d 	i 		669
u 	p 	c 		668
n 	´ 	a 		668
g 	
	f 		667

	b 	y 		667
b 	o 	k 		666
u 	r 	y 		666
s 	i 	. 		666
- 	c 	a 		665

	a 	y 		665
t 	- 	h 		665
g 	i 	u 		664
u 	n 	k 		663
´ 	i 	x 		663
i 	s 	f 		663
s 	t 	y 		662
l 	b 	o 		660
c 	k 	s 		660
r 	
	` 		659
. 	n 	e 		659
m 	´ 	a 		659
a 	l 	z 		659
s 	h 	w 		659
u 	s 	k 		658
o 	m 	n 		657
t 	z 	
		656
b 	a 	k 		656
i 	d 	´ 		656
b 	a 	h 		655
h 	
	v 		655
i 	z 	
		655
x 	i 	g 		654
h 	l 	e 		654
o 	l 	z 		654
b 	a 	m 		652
o 	s 	l 		651
p 	
	b 		651
r 	´ 	a 		651
b 	o 	y 		649
k 	a 	i 		649
x 	a 	v 		647
u 	q 	u 		647
f 	a 	e 		647
a 	b 	` 		647
r 	e 	k 		647
t 	
	` 		647
s 	a 	y 		647
o 	a 	t 		646
l 	e 	z 		646
p 	
	, 		646
d 	u 	m 		645
i 	m 	n 		645
u 	x 	e 		644
c 	e 	b 		644
h 	a 	k 		643
i 	r 	´ 		643
d 	
	q 		643
s 	c 	s 		642
v 	e 	, 		642
h 	
	. 		642
l 	i 	k 		641
m 	i 	o 		641
b 	a 	u 		640
- 	s 	a 		640
b 	d 	
		638
e 	t 	j 		638
k 	i 	l 		638
k 	
	, 		638
m 	e 	g 		637
a 	x 	e 		637

	a 	x 		637
f 	´ 	e 		636
f 	
	m 		636
k 	l 	a 		635
r 	j 	a 		635
b 	s 	i 		634
m 	i 	k 		634
o 	d 	, 		633
c 	h 	m 		632
b 	o 	d 		632
p 	u 	e 		632
a 	t 	m 		631
i 	n 	z 		631
n 	e 	z 		631
x 	a 	, 		629
r 	c 	` 		629
. 	s 	
		629

	u 	e 		628
j 	´ 	u 		628
u 	b 	c 		628

	q 	´ 		628
h 	a 	c 		628
n 	k 	e 		625
m 	u 	d 		625
h 	
	m 		623
j 	a 	. 		623
c 	e 	m 		623
. 	r 	. 		622
z 	i 	
		622
i 	r 	g 		621
l 	p 	i 		621
f 	
	p 		620
y 	o 	n 		620
b 	e 	g 		620
x 	i 	´ 		620
p 	i 	, 		619
u 	m 	u 		619
c 	e 	. 		618
u 	e 	j 		617
h 	m 	e 		617
d 	w 	a 		616
r 	z 	a 		615
e 	i 	v 		614
r 	b 	´ 		612
e 	m 	´ 		612
h 	
	o 		612
i 	a 	v 		612
o 	` 	a 		611

	m 	r 		611
e 	u 	l 		610
n 	
	y 		610
a 	r 	z 		609
i 	m 	´ 		609
n 	
	z 		609
g 	o 	. 		607

	k 	n 		606
h 	a 	y 		606
f 	s 	
		605
a 	x 	a 		605

	u 	c 		604

	u 	m 		604
r 	h 	a 		604

	p 	c 		604
m 	
	- 		603
k 	l 	e 		603
g 	o 	g 		603
. 	a 	. 		601

	g 	n 		601
c 	h 	n 		600
c 	t 	
		600
w 	a 	i 		599
a 	m 	n 		598
p 	o 	u 		598
w 	h 	i 		597

	x 	, 		597
y 	
	n 		597
l 	´ 	a 		596
x 	i 	. 		596
x 	i 	, 		595
x 	i 	o 		594
a 	y 	, 		593
k 	o 	v 		593
o 	t 	u 		593
l 	g 	e 		592
m 	a 	e 		591
o 	x 	
		590
o 	
	y 		590
e 	f 	t 		590
k 	u 	l 		590
c 	o 	h 		590
o 	m 	f 		589
g 	o 	m 		589
s 	w 	a 		589
u 	a 	m 		589
r 	k 	. 		589
l 	z 	a 		589
´ 	e 	l 		588
´ 	u 	´ 		588

	x 	o 		587
- 	r 	e 		587
s 	u 	g 		587
u 	n 	, 		587
- 	
	n 		587
z 	a 	m 		586
r 	p 	a 		586
p 	o 	i 		585
w 	e 	n 		585
f 	u 	e 		584
v 	e 	d 		584
r 	u 	f 		584

	´ 	a 		583
u 	n 	o 		583
z 	a 	, 		582
o 	h 	e 		582
i 	´ 	e 		582
u 	l 	, 		581
o 	b 	
		581
r 	. 	, 		581
h 	r 	y 		580
d 	i 	q 		580
a 	ñ 	a 		580
k 	
	p 		580
i 	m 	. 		579
s 	a 	k 		578
u 	e 	c 		578
k 	
	c 		578
h 	o 	e 		578
p 	o 	q 		577
z 	o 	l 		576
e 	n 	k 		575
n 	x 	a 		575
c 	
	j 		575
n 	k 	a 		574
o 	t 	z 		574
r 	e 	h 		573
w 	i 	s 		573
y 	
	q 		572
d 	v 	e 		572
t 	e 	f 		572
s 	k 	e 		571
i 	e 	. 		570
h 	` 	e 		569
h 	a 	, 		569
l 	e 	j 		569

	s 	n 		569
a 	f 	t 		568
e 	n 	q 		568
r 	s 	u 		568
s 	c 	. 		567
m 	p 	h 		566
h 	
	p 		566
y 	n 	
		565
k 	
	v 		565
o 	u 	v 		565
y 	o 	
		564
r 	s 	h 		563
t 	s 	c 		563
o 	t 	. 		563
´ 	i 	q 		563
f 	
	n 		562
´ 	e 	c 		562
h 	
	b 		562
g 	e 	h 		561

	i 	o 		561
c 	u 	e 		561
ñ 	a 	
		561
g 	i 	b 		561
w 	s 	
		560
t 	o 	w 		560
a 	e 	t 		560
b 	d 	u 		560
n 	z 	o 		559
f 	a 	ç 		559
l 	i 	z 		558
e 	t 	x 		558
a 	l 	y 		557
g 	m 	a 		557
k 	i 	e 		557
c 	a 	g 		556
s 	a 	x 		556
l 	p 	a 		556
h 	e 	o 		556
n 	e 	j 		556
´ 	a 	r 		555
e 	f 	
		555
d 	v 	o 		555
h 	u 	a 		554
m 	o 	i 		554
l 	t 	, 		554
i 	s 	- 		553
- 	
	h 		552
l 	a 	z 		552
l 	h 	a 		552
h 	´ 	e 		551
s 	u 	i 		551
n 	h 	o 		551
l 	o 	q 		550
h 	o 	d 		549
o 	i 	c 		548
k 	o 	s 		548
g 	y 	
		548
v 	
	. 		548
r 	ç 	o 		548
u 	r 	q 		547
v 	
	e 		547
t 	i 	. 		547
o 	u 	p 		546
j 	o 	l 		546
s 	o 	, 		545
t 	o 	k 		545
- 	p 	a 		545
i 	e 	u 		545
k 	g 	r 		544
u 	d 	` 		544
s 	f 	a 		544
z 	
	a 		543
l 	i 	x 		542
. 	o 	r 		542
n 	u 	r 		541
e 	v 	
		541
k 	i 	, 		541

	i 	a 		541
o 	g 	` 		541

	n 	b 		540
l 	o 	l 		540
z 	u 	r 		539
r 	i 	x 		537
i 	z 	i 		537
y 	n 	e 		537
t 	m 	o 		537
t 	e 	´ 		537
i 	n 	l 		537
l 	o 	f 		536

	l 	y 		536
z 	i 	o 		536
e 	t 	l 		536
c 	e 	u 		535
a 	n 	r 		535
p 	e 	g 		535
p 	i 	g 		534
a 	g 	h 		534
n 	i 	x 		534
t 	n 	i 		534
u 	l 	c 		534
c 	
	w 		533
d 	r 	u 		533
y 	
	´ 		533
u 	i 	, 		532
t 	s 	a 		532
p 	
	o 		532
u 	k 	a 		531
k 	u 	n 		531
u 	t 	g 		531
e 	m 	. 		531
b 	a 	p 		531
b 	r 	´ 		530
x 	i 	f 		530
e 	l 	y 		530
i 	s 	q 		530
k 	
	. 		530

	a 	´ 		530
e 	s 	v 		529
k 	e 	y 		529
t 	a 	h 		529
l 	t 	. 		528
s 	u 	` 		528
a 	g 	d 		527
a 	b 	´ 		526
y 	a 	s 		526
a 	o 	r 		525
c 	a 	e 		524
w 	, 	
		524
t 	n 	a 		523
o 	p 	c 		523
b 	w 	v 		523
t 	h 	. 		522
t 	e 	` 		521
y 	t 	h 		521
m 	i 	x 		520
a 	- 	s 		520
ç 	
	i 		519
l 	c 	` 		519
h 	e 	b 		519
t 	b 	a 		519
´ 	a 	s 		518
o 	u 	. 		518
i 	s 	n 		518
i 	t 	c 		517
n 	i 	p 		516
u 	d 	s 		515
p 	
	n 		515
. 	j 	. 		515
` 	e 	, 		515
u 	f 	a 		514

	a 	w 		514
d 	o 	g 		513
o 	k 	u 		513
´ 	u 	c 		513
n 	s 	k 		512
s 	a 	q 		512
u 	n 	´ 		512
a 	m 	f 		511
e 	p 	` 		511
o 	i 	e 		511
h 	t 	e 		510
c 	e 	` 		510
s 	h 	u 		509
- 	
	o 		509
a 	d 	h 		508
g 	d 	a 		508
n 	o 	w 		508

	b 	w 		508

	d 	c 		508
h 	i 	o 		508
u 	
	j 		508
d 	a 	b 		508
l 	b 	i 		507
o 	a 	q 		507
i 	t 	g 		507
e 	- 	l 		507
n 	o 	- 		506
c 	h 	y 		506
` 	e 	v 		505
w 	e 	
		505
k 	r 	a 		505
g 	a 	z 		505
n 	- 	g 		505
u 	p 	l 		504
u 	s 	p 		504
f 	a 	d 		504
e 	f 	r 		504
j 	u 	v 		503

	t 	- 		503
i 	v 	u 		503
h 	y 	p 		503
a 	d 	. 		503
k 	
	m 		502
a 	w 	i 		502
o 	e 	l 		502

	u 	. 		502
e 	g 	s 		501
s 	y 	s 		501
u 	b 	u 		501
´ 	e 	d 		501
u 	e 	g 		501
u 	e 	m 		500
j 	i 	m 		500
u 	r 	- 		500
o 	h 	o 		500
u 	r 	p 		500
l 	q 	u 		500
c 	a 	f 		500
a 	n 	h 		499

	o 	i 		498
h 	
	f 		498
p 	o 	` 		498
t 	l 	i 		498
h 	u 	l 		497
i 	e 	j 		497
r 	x 	e 		497
l 	
	z 		497
. 	h 	. 		497
s 	e 	´ 		496
h 	
	n 		496
r 	u 	z 		496
c 	
	u 		495
l 	p 	h 		495
h 	i 	, 		495
z 	i 	m 		494
d 	e 	j 		494
- 	d 	a 		494
s 	l 	i 		494
s 	. 	o 		494
i 	l 	h 		494
x 	t 	o 		493
l 	c 	i 		493
s 	n 	e 		493
u 	c 	s 		493
p 	h 	r 		493
t 	o 	v 		492
e 	t 	y 		491
x 	c 	a 		490
c 	l 	´ 		489
n 	t 	p 		489
e 	a 	v 		488
f 	
	, 		488
w 	v 	
		487
k 	
	t 		486
p 	r 	u 		486
a 	ñ 	o 		486
w 	a 	g 		486

	q 	a 		483
e 	x 	o 		483

	d 	v 		483
i 	v 	, 		483
b 	o 	x 		482
e 	s 	n 		482
p 	
	g 		482
o 	
	w 		481
o 	t 	g 		481
k 	a 	, 		480
x 	v 	
		479
i 	v 	. 		478
n 	d 	- 		478
o 	k 	a 		478
e 	z 	a 		477
a 	p 	d 		477
g 	h 	e 		477
c 	k 	l 		476

	t 	y 		475
u 	
	- 		475
c 	k 	g 		475
c 	q 	u 		475
n 	s 	h 		474
k 	
	o 		474
r 	a 	w 		474
o 	u 	c 		474
f 	a 	g 		474
j 	a 	s 		473
z 	´ 	a 		472
n 	l 	e 		472
- 	n 	o 		472
g 	
	l 		472
i 	j 	a 		472
u 	i 	o 		472
k 	l 	i 		471
r 	y 	s 		471
u 	g 	
		471
y 	
	k 		470
s 	- 	c 		470

	w 	r 		470
c 	h 	w 		470
i 	f 	
		469

	j 	´ 		469
q 	u 	o 		469
a 	i 	o 		467
i 	
	z 		467
r 	k 	a 		467
c 	o 	- 		467
z 	
	p 		467
ç 	a 	v 		467
f 	i 	b 		465

	n 	y 		465
v 	
	, 		465
u 	f 	e 		464
n 	z 	
		464
l 	g 	` 		464
k 	h 	o 		463
r 	h 	o 		463
e 	v 	´ 		462
i 	g 	m 		462
l 	g 	o 		462
b 	e 	d 		462
h 	o 	c 		462

	o 	k 		461
h 	
	l 		461
a 	- 	
		460
u 	l 	. 		460
x 	a 	l 		460
´ 	u 	, 		459
. 	g 	. 		459
o 	w 	a 		459
r 	y 	n 		459
w 	i 	c 		458
n 	i 	` 		458
- 	` 	a 		458
i 	z 	o 		458
a 	y 	l 		458
u 	z 	
		457
- 	
	j 		457
e 	o 	m 		457
´ 	u 	. 		457
u 	a 	v 		456
n 	c 	t 		456
y 	m 	p 		456
h 	u 	e 		456
a 	- 	r 		456
i 	a 	e 		456
p 	a 	q 		456
u 	l 	´ 		456
l 	o 	a 		456
r 	a 	- 		455
k 	o 	l 		455
g 	
	h 		455
b 	o 	b 		455
i 	u 	d 		455

	p 	y 		455
p 	
	h 		455
a 	i 	e 		455
- 	c 	e 		454
e 	d 	, 		454
w 	
	y 		454
c 	k 	. 		453
p 	e 	ç 		453
n 	z 	´ 		453
´ 	a 	
		452
d 	e 	- 		452
n 	k 	i 		451
r 	a 	x 		451
a 	h 	r 		451
v 	o 	s 		451
z 	a 	l 		450
e 	r 	z 		450
e 	r 	h 		450
a 	p 	` 		449
r 	y 	. 		449
d 	
	k 		449
u 	b 	o 		449
k 	o 	m 		449
s 	h 	. 		449
d 	j 	e 		448
u 	t 	x 		448
m 	a 	q 		447
l 	c 	e 		447
o 	l 	g 		447
d 	- 	c 		446
u 	p 	, 		446
j 	a 	z 		445
y 	i 	n 		445
t 	p 	e 		445
m 	o 	h 		445
j 	i 	
		445
a 	y 	n 		445
r 	m 	
		444
t 	w 	i 		444
k 	s 	, 		444
o 	a 	c 		443
g 	
	r 		443
e 	d 	w 		443
x 	a 	s 		443
g 	n 	u 		442
u 	f 	
		442
n 	m 	e 		442
v 	r 	e 		442
o 	i 	t 		441
` 	a 	i 		441
u 	p 	. 		440
m 	s 	a 		440

	c 	v 		440
d 	t 	
		439
j 	e 	n 		439
l 	f 	r 		439
a 	c 	q 		439

	u 	d 		438
p 	e 	z 		438
d 	o 	x 		437
c 	y 	
		437
t 	
	x 		437
e 	m 	y 		436
s 	t 	l 		436
e 	d 	´ 		436
z 	i 	a 		436
t 	x 	i 		435
u 	k 	
		435
s 	v 	i 		435
` 	e 	u 		435
